"TOA5","71821","CR1000","71821","CR1000.Std.27.04","CPU:JER_Site5_program_20171030.cr1","4862","Table1","","","","","","","","","","",""
"2017-05-16 15:55:00","11850","0","21.63","21.05","0.2668432","720.7","192.3","332.5","490.6","0","0","12.2","258.8","8.72","7.4","6.712","5.925","1.495"
"2017-05-16 15:56:00","11851","0","21.92","21.31","0.2688951","713.2","191.8","328.9","489.9","0","0","14.45","260.2","10.64","9.21","8.25","7.262","1.756"
"2017-05-16 15:57:00","11852","0","21.84","21.24","0.268067","697.2","186.9","329","490.9","0","0","12.95","253","9.59","8.46","7.425","6.5","1.788"
"2017-05-16 15:58:00","11853","0","22.11","21.5","0.2696868","687","185.3","325.4","491.4","0","0","17.45","252.5","11.39","9.49","8.54","7.512","2.036"
"2017-05-16 15:59:00","11854","0","21.74","21.1","0.2689649","669.6","180.1","321.8","487.6","4","1","16.7","258.6","12.32","10.22","9.09","8.08","1.603"
"2017-05-16 16:00:00","11855","0","21.76","21.18","0.2684856","658.7","176.8","319.8","487","0","0","14.45","258.5","10.99","9.4","8.37","7.387","1.715"
"2017-05-16 16:01:00","11856","0","21.86","21.28","0.2685497","653.9","175.6","320.2","488.3","0","0","13.7","261.4","10.75","9.22","8.16","7.025","1.462"
"2017-05-16 16:02:00","11857","0","21.65","21.08","0.2698891","657.3","177.4","316.2","485.4","0","0","16.7","258.1","12.94","11","9.71","8.45","2.1"
"2017-05-16 16:03:00","11858","0","21.74","21.13","0.2684956","651.8","175","317.8","487.3","0","0","14.45","260.9","9.82","8.42","7.5","6.725","1.449"
"2017-05-16 16:04:00","11859","0","21.76","21.11","0.2697465","652.3","176","316.9","487.5","0","0","13.7","265.4","11.11","9.34","8.41","7.312","1.819"
"2017-05-16 16:05:00","11860","0","21.53","20.9","0.269595","648.7","174.9","315.3","487.1","0","0","12.95","263.8","10.48","8.9","8.06","7.062","1.219"
"2017-05-16 16:06:00","11861","0","21.27","20.66","0.2692464","650","175","314.4","487","0","0","12.95","260.6","9.56","8.08","7.3","6.337","1.594"
"2017-05-16 16:07:00","11862","0","21.18","20.52","0.2691169","650.1","174.9","314.7","489.2","0","0","11.45","272.4","9.2","7.925","7.162","6.3","1.418"
"2017-05-16 16:08:00","11863","0","21.19","20.55","0.269633","652.1","175.8","314.3","488.4","0","0","13.7","279.6","10.06","8.62","7.662","6.737","1.839"
"2017-05-16 16:09:00","11864","0","21.56","20.97","0.2699157","651","175.7","315.7","489.9","0","0","12.2","270","9.15","7.625","6.675","5.85","1.825"
"2017-05-16 16:10:00","11865","0","22.15","21.58","0.2719612","654.7","178.1","315.5","490.4","0","0","15.2","259.9","11.75","9.8","8.72","7.762","2.331"
"2017-05-16 16:11:00","11866","0","22.07","21.42","0.2724831","645.8","176","313","487","3","2","17.45","261.8","13.2","11.06","9.99","8.6","1.905"
"2017-05-16 16:12:00","11867","0","21.78","21.14","0.2638019","487.4","130.7","309.4","480","0","0","16.7","263.6","12.34","10.34","9.24","8.04","1.895"
"2017-05-16 16:13:00","11868","0","21.71","21.15","0.2705442","630.9","171.2","311.6","482.2","5","1","15.95","259.6","11.89","10.39","9.29","8.3","1.914"
"2017-05-16 16:14:00","11869","0","21.22","20.73","0.2534973","290.2","74.6","304.2","470.4","0","0","15.2","257.9","11.39","9.87","8.91","7.762","2.089"
"2017-05-16 16:15:00","11870","0","21.09","20.66","0.2640019","447.5","119.9","309","469.8","0","0","14.45","259.8","10.74","9.2","8.42","7.55","1.512"
"2017-05-16 16:16:00","11871","0","21.45","20.99","0.2724577","649.4","177","315.2","478.8","0","0","13.7","248.3","10.22","8.84","8.04","7.137","1.611"
"2017-05-16 16:17:00","11872","0","21.9","21.41","0.2726877","654.9","178.6","316.7","483","0","0","13.7","259.8","10.79","9.17","8.08","7.175","1.654"
"2017-05-16 16:18:00","11873","0","21.95","21.36","0.2729106","642.7","175.4","315.3","483.2","0","0","15.95","262","11.05","9.51","8.52","7.562","1.971"
"2017-05-16 16:19:00","11874","0","21.65","21.03","0.2721328","634","172.5","315.1","484","0","0","16.7","264.2","11.48","9.75","8.57","7.7","1.916"
"2017-05-16 16:20:00","11875","0","22.09","21.5","0.2722066","623.7","169.8","316.1","488","0","0","12.95","250.6","8.94","7.712","6.95","6.137","1.439"
"2017-05-16 16:21:00","11876","0","22.16","21.61","0.2731196","616.3","168.3","314.1","486.2","0","0","13.7","248.1","10.8","9.59","8.61","7.462","1.629"
"2017-05-16 16:22:00","11877","0","21.9","21.31","0.2732984","605","165.4","311.3","483.5","0","0","15.95","245","11.73","10.14","9.12","8.08","1.46"
"2017-05-16 16:23:00","11878","0","21.56","21.01","0.2724348","602.1","164","311.2","483","0","0","13.7","250.6","11.27","9.89","8.86","7.675","1.323"
"2017-05-16 16:24:00","11879","0","21.52","20.96","0.2721792","599.8","163.2","310.3","482","1","1","15.95","238.4","11.9","10.32","9.21","8.11","2.227"
"2017-05-16 16:25:00","11880","0","21.31","20.73","0.2715435","583.2","158.4","310.6","481.1","0","0","16.7","241","11.31","9.61","8.51","7.487","1.413"
"2017-05-16 16:26:00","11881","0","21.65","21.07","0.272652","581.9","158.7","310.2","480.2","0","0","15.2","243.5","12.17","10.42","9.41","8.42","1.732"
"2017-05-16 16:27:00","11882","0","21.67","21.13","0.2735205","587.8","160.8","310.4","480.8","0","0","15.95","238.8","10.8","9.36","8.4","7.425","2.174"
"2017-05-16 16:28:00","11883","0","21.63","21.04","0.2734426","581.7","159.1","311.8","482.6","0","0","17.45","247","10.71","9.15","8.11","7.087","2.69"
"2017-05-16 16:29:00","11884","0","21.68","21.1","0.2744517","580.9","159.4","310.4","479.6","0","0","16.7","245.6","12.94","10.81","9.66","8.39","1.79"
"2017-05-16 16:30:00","11885","0","22.05","21.54","0.2741162","580.3","159.1","312.9","483.1","0","0","14.45","248.6","9.45","8.08","7.337","6.525","1.793"
"2017-05-16 16:31:00","11886","0","22.15","21.64","0.2765869","581.8","160.9","310","479.9","51","10","18.95","249.8","13.69","12.01","10.86","9.56","2.56"
"2017-05-16 16:32:00","11887","0","21.72","21.21","0.2757395","575.9","158.8","308.4","477","3","3","16.7","242.8","13.48","11.69","10.57","9.41","1.958"
"2017-05-16 16:33:00","11888","0","21.49","20.92","0.2748399","572.3","157.3","309.4","478.1","0","0","14.45","243","11.51","9.55","8.51","7.512","1.406"
"2017-05-16 16:34:00","11889","0","21.43","20.88","0.2753061","568.6","156.5","309.7","477.5","0","0","16.7","244.6","12.75","10.77","9.52","8.3","1.964"
"2017-05-16 16:35:00","11890","0","21.43","20.86","0.2749099","567.5","156","311.3","478.6","0","0","13.7","247.7","10.51","8.92","7.837","7.05","1.897"
"2017-05-16 16:36:00","11891","0","21.74","21.18","0.2762841","562.1","155.3","312.3","479.1","0","0","15.2","237","11.31","9.69","8.6","7.725","2.08"
"2017-05-16 16:37:00","11892","0","21.5","20.95","0.2774325","564.1","156.5","310.9","478.1","0","0","15.2","262.2","11.65","10.17","8.95","7.662","1.464"
"2017-05-16 16:38:00","11893","0","21.1","20.57","0.2767302","562.4","155.6","309","476.9","0","0","13.7","268.9","11.24","9.85","8.9","7.837","1.824"
"2017-05-16 16:39:00","11894","0","21.15","20.57","0.2766208","558.4","154.5","310.2","477.9","0","0","15.2","266","10.9","9.14","7.975","7.162","1.667"
"2017-05-16 16:40:00","11895","0","21.48","20.9","0.2781123","556.2","154.7","310.6","478.5","0","0","13.7","257","10.55","9.1","8.16","7.125","1.663"
"2017-05-16 16:41:00","11896","0","21.39","20.86","0.2790498","556.4","155.3","310","478.1","0","0","14.45","257.3","10.55","8.95","8.15","7.175","1.835"
"2017-05-16 16:42:00","11897","0","21.22","20.56","0.2779488","548.2","152.4","310.4","480.1","0","0","9.95","265.3","7.525","6.15","5.537","4.887","1.12"
"2017-05-16 16:43:00","11898","0","21.66","21","0.2788172","541.9","151.1","312.2","484","0","0","9.2","264.8","7.062","5.85","5.4","4.8","1.133"
"2017-05-16 16:44:00","11899","0","21.57","20.96","0.2807409","537.8","151","310.4","481.7","0","0","12.95","278.1","9.87","8.35","7.55","6.662","1.406"
"2017-05-16 16:45:00","11900","0","21.4","20.78","0.2806243","538.5","151.1","308.3","479.2","0","0","12.95","278.4","10.16","8.6","7.862","7.125","1.578"
"2017-05-16 16:46:00","11901","0","21.21","20.63","0.2802766","538.4","150.9","308.7","478.8","0","0","13.7","271.6","10.04","8.42","7.462","6.662","1.423"
"2017-05-16 16:47:00","11902","0","21.34","20.73","0.2805533","538.8","151.2","309.4","479.1","0","0","11.45","257.5","9.25","7.925","7.025","6.275","1.235"
"2017-05-16 16:48:00","11903","0","21.36","20.75","0.2816131","533.3","150.2","308.6","479.3","0","0","14.45","249.9","9.7","8.06","7.187","6.3","1.9"
"2017-05-16 16:49:00","11904","0","21.32","20.8","0.2818419","532.3","150","308","478.1","0","0","12.95","248.6","9.77","8.37","7.75","6.8","1.29"
"2017-05-16 16:50:00","11905","0","21.26","20.74","0.2826509","530.5","149.9","307.3","477.2","0","0","12.95","249.7","10.15","8.67","7.712","6.825","1.477"
"2017-05-16 16:51:00","11906","0","21.06","20.53","0.2825327","529.5","149.6","307.7","476.3","0","0","12.95","261.4","9.99","8.91","7.912","6.912","1.463"
"2017-05-16 16:52:00","11907","0","20.95","20.44","0.2825783","529.3","149.6","308.7","475.9","0","0","12.2","252.9","10.01","8.69","7.9","6.937","1.393"
"2017-05-16 16:53:00","11908","0","21.3","20.77","0.2822246","526.8","148.7","312.4","479.7","0","0","9.95","241.4","7.437","6.425","5.7","5.137","1.227"
"2017-05-16 16:54:00","11909","0","21.75","21.21","0.2843137","525.4","149.4","313.3","481.2","0","0","11.45","236.5","8.46","6.937","6.35","5.7","1.439"
"2017-05-16 16:55:00","11910","0","21.6","21.08","0.2852722","526","150.1","312.8","479.1","0","0","13.7","240","9.74","8.69","7.962","7.15","1.652"
"2017-05-16 16:56:00","11911","0","21.59","21.07","0.2857767","524.1","149.8","312.1","477.7","0","0","15.2","241.6","11.14","9.6","8.61","7.562","1.968"
"2017-05-16 16:57:00","11912","0","21.45","20.88","0.2849025","524.1","149.3","313.4","477.2","0","0","12.2","253.3","10","8.44","7.587","6.75","1.244"
"2017-05-16 16:58:00","11913","0","21.58","20.98","0.2850057","527.9","150.5","316.4","478.2","0","0","14.45","250.2","10.21","8.51","7.65","6.875","1.808"
"2017-05-16 16:59:00","11914","0","21.47","20.97","0.2852415","535.9","152.9","319.3","478.2","0","0","13.7","247.8","9.52","8.42","7.675","6.962","1.816"
"2017-05-16 17:00:00","11915","0","21.59","21.01","0.2850553","545.5","155.5","323.9","480.6","0","0","10.7","253.9","8.71","7.137","6.375","5.6","1.289"
"2017-05-16 17:01:00","11916","0","21.71","21.17","0.2856409","556.4","158.9","328","483.3","0","0","12.2","244.8","8.71","7.662","6.85","6.1","1.782"
"2017-05-16 17:02:00","11917","0","21.43","20.87","0.2810573","537.6","152","330.5","481.6","0","0","12.95","252.5","10.16","8.6","7.9","6.912","1.085"
"2017-05-16 17:03:00","11918","0","21.54","21.02","0.2514293","183.2","46.03","328.7","471.4","0","0","10.7","257.2","8.16","7.05","6.362","5.687","1.166"
"2017-05-16 17:04:00","11919","0","21.51","21.07","0.2677225","296.2","80.7","331.5","468.3","0","0","12.2","241.3","9.29","8.21","7.35","6.55","1.373"
"2017-05-16 17:05:00","11920","0","21.18","20.74","0.2732742","357.4","99.1","333.2","466.7","0","0","10.7","252.3","8.64","7.362","6.575","5.875","1.426"
"2017-05-16 17:06:00","11921","0","21.2","20.72","0.2853592","592.7","169.1","339.3","477","0","0","11.45","237.6","8.45","7.312","6.4","5.75","1.57"
"2017-05-16 17:07:00","11922","0","21.36","20.83","0.2809005","546.6","153.8","340.4","480.9","0","0","9.95","229.7","7.487","6.425","5.637","5.037","1.098"
"2017-05-16 17:08:00","11923","0","21.48","20.97","0.2779504","465.2","129.7","339.4","479.8","0","0","13.7","236.7","8.7","7.425","6.7","5.862","1.769"
"2017-05-16 17:09:00","11924","0","21.68","21.17","0.2810971","449.6","126.4","337.3","478.7","0","0","12.95","244","9.32","7.637","6.9","6.1","1.563"
"2017-05-16 17:10:00","11925","0","21.87","21.36","0.2868692","508","145.8","335.7","479.1","0","0","11.45","246","9.39","8.19","7.4","6.75","1.223"
"2017-05-16 17:11:00","11926","0","21.91","21.42","0.2811504","439.5","124.5","331.6","476.7","10","3","15.95","240.3","11.73","10.3","9.39","8.4","2.128"
"2017-05-16 17:12:00","11927","0","21.92","21.48","0.264384","201.5","53.31","323.8","466.2","0","0","13.7","247.6","10.37","8.69","7.737","6.925","1.54"
"2017-05-16 17:13:00","11928","0","21.54","21.14","0.2770758","229.6","63.71","318.9","459.9","0","0","14.45","248.9","11.36","9.84","8.79","7.8","1.415"
"2017-05-16 17:14:00","11929","0","21.02","20.66","0.2635336","161.9","42.83","314.2","454.2","0","0","14.45","247.6","11.79","10.07","8.92","7.975","1.507"
"2017-05-16 17:15:00","11930","0","20.98","20.65","0.2732489","199.6","54.72","313.5","452.1","0","0","14.45","242.6","10.32","8.96","8.01","6.937","1.777"
"2017-05-16 17:16:00","11931","0","21.01","20.68","0.2846424","284.5","81.2","312.5","452.5","0","0","15.95","238.1","11.85","10.19","9.16","8.16","1.594"
"2017-05-16 17:17:00","11932","0","21.09","20.76","0.2940247","401.3","118.4","314.1","455.6","0","0","13.7","241.2","10.16","8.66","7.85","7.062","1.672"
"2017-05-16 17:18:00","11933","0","21.47","21.08","0.2958376","479.1","141.7","315.7","463.3","0","0","13.7","253.4","9.36","7.987","7.15","6.375","1.878"
"2017-05-16 17:19:00","11934","0","21.46","21","0.2967223","466.7","138.5","313.7","463.2","0","0","15.95","257.7","12.77","10.57","9.57","8.14","1.689"
"2017-05-16 17:20:00","11935","0","21.49","21.06","0.2939091","424.6","124.8","312.7","463.1","0","0","15.95","252.4","10.99","9.46","8.2","7.275","1.648"
"2017-05-16 17:21:00","11936","0","21.24","20.83","0.2852905","299.3","85.6","308.2","457.6","0","0","16.7","258.4","12.25","10.26","9.07","7.912","1.803"
"2017-05-16 17:22:00","11937","0","20.88","20.51","0.2730732","169.3","46.3","304","449.8","4","2","18.2","255.1","13.81","11.76","10.55","9.37","1.701"
"2017-05-16 17:23:00","11938","0","20.54","20.2","0.2614152","123.8","32.51","302.8","443.5","2","2","16.7","252.3","11.31","9.74","8.7","7.6","2.722"
"2017-05-16 17:24:00","11939","0","20.44","20.13","0.2508552","83.2","20.87","302.6","439.1","2","2","17.45","258.9","13.32","10.65","9.59","8.39","1.831"
"2017-05-16 17:25:00","11940","0","20.19","19.91","0.2491014","76.17","18.97","302.6","435.9","0","0","13.7","259.8","10.7","9.14","8.24","7.237","1.792"
"2017-05-16 17:26:00","11941","0","20.09","19.85","0.2518887","74.86","18.86","303.6","434.5","0","0","12.95","256.7","9.04","7.425","6.625","5.812","1.567"
"2017-05-16 17:27:00","11942","0","20.05","19.81","0.2605728","75.82","19.76","305.2","432.7","0","0","13.7","258.9","10.45","8.71","7.812","6.85","1.857"
"2017-05-16 17:28:00","11943","0","20.01","19.77","0.2619714","79.08","20.72","308.4","431.7","0","0","13.7","254.9","10.32","8.45","7.55","6.637","1.232"
"2017-05-16 17:29:00","11944","0","20.02","19.8","0.2662804","85.2","22.69","312.4","431.1","0","0","13.7","252.1","10.27","8.92","8.08","6.975","1.965"
"2017-05-16 17:30:00","11945","0","19.97","19.76","0.2668228","92.9","24.79","317.5","431.2","0","0","12.95","253","10.06","8.72","7.675","6.8","1.989"
"2017-05-16 17:31:00","11946","0","19.99","19.77","0.2679801","102","27.33","323.4","431.3","0","0","12.95","253.9","9.95","8.46","7.725","6.887","1.484"
"2017-05-16 17:32:00","11947","0","20.06","19.83","0.270935","116.2","31.5","329.7","432.4","0","0","10.7","253.4","8.77","7.05","6.237","5.625","1.302"
"2017-05-16 17:33:00","11948","0","20.08","19.84","0.2736282","129.6","35.47","335","433.6","0","0","10.7","252.7","8.61","7.287","6.575","5.687","1.124"
"2017-05-16 17:34:00","11949","0","20.07","19.82","0.2766081","143.7","39.74","339","434","0","0","12.95","254","9.99","8.41","7.65","6.862","1.302"
"2017-05-16 17:35:00","11950","0","20.05","19.8","0.2780829","155.2","43.18","342","434.1","0","0","15.2","245.9","10.81","9.24","8.35","7.462","1.668"
"2017-05-16 17:36:00","11951","0","20.12","19.87","0.2963948","302.8","90.1","347","438.5","0","0","14.45","253.8","10.76","9.42","8.5","7.575","1.483"
"2017-05-16 17:37:00","11952","0","20.4","20.1","0.301809","459.5","138.7","351.8","448.1","0","0","12.95","265.3","9.47","8.1","7.35","6.575","1.42"
"2017-05-16 17:38:00","11953","0","20.48","20.08","0.2997666","469.8","140.8","350.7","452.1","0","0","15.95","269.4","12.52","10.42","9.21","8.15","1.716"
"2017-05-16 17:39:00","11954","0","20.65","20.21","0.2979031","466.4","138.9","349.6","455.6","0","0","16.7","268.4","11.61","9.24","8.17","7.562","2.256"
"2017-05-16 17:40:00","11955","0","20.7","20.23","0.294332","420.6","123.9","344.2","455.2","0","0","15.2","269.2","11.51","9.66","8.59","7.675","1.791"
"2017-05-16 17:41:00","11956","0","20.63","20.17","0.2862414","319.2","91.6","337.6","453","0","0","14.45","270.7","10.34","8.72","7.725","6.925","1.743"
"2017-05-16 17:42:00","11957","0","20.28","19.89","0.2762082","211.3","58.66","327.7","446.3","0","0","15.2","271","12.34","10.5","9.37","8.34","1.852"
