"TOA5","54124","CR1000","54124","CR1000.Std.25","CPU:JER_Site4_program_20170406.cr1","14814","Table1","","","","","","","","","","",""
"2018-03-18 16:39:00","498484","0","16.1","15.69","0.3514135","488","171.5","NaN","426.1","0","0","16.7","264.1","13.5","11.73","10.49","9.3","1.512"
"2018-03-18 16:40:00","498485","0","16.11","15.72","0.3518547","484.1","170.3","NaN","425.5","0","0","15.95","264.6","12.76","11.2","10.09","9.14","1.595"
"2018-03-18 16:41:00","498486","0","16.25","15.87","0.3531604","482.5","170.4","NaN","425","0","0","16.7","275.1","13.86","11.94","10.85","9.49","1.826"
"2018-03-18 16:42:00","498487","0","15.97","15.55","0.354409","473","167.6","NaN","423.7","14","7","18.95","279.9","13.76","11.8","10.73","9.61","1.86"
"2018-03-18 16:43:00","498488","0","15.92","15.57","0.3548705","469.7","166.7","NaN","422.2","21","13","18.95","270","15.18","13.06","12.05","10.57","2.039"
"2018-03-18 16:44:00","498489","0","15.98","15.63","0.3546959","465.4","165.1","NaN","423.5","0","0","18.2","273.9","13.04","11.29","10.37","9.2","1.754"
"2018-03-18 16:45:00","498490","0","16.17","15.81","0.3559345","470.2","167.4","NaN","424.5","0","0","15.95","272.1","11.45","9.69","8.79","7.8","1.846"
"2018-03-18 16:46:00","498491","0","16.26","15.91","0.3577832","469.8","168.1","NaN","424.4","1","1","17.45","270","12.49","11.11","9.97","8.76","1.86"
"2018-03-18 16:47:00","498492","0","16.13","15.73","0.3616268","445.5","161.1","NaN","421.7","16","11","19.7","277.4","15.16","12.84","11.7","10.54","1.911"
"2018-03-18 16:48:00","498493","0","15.92","15.52","0.3602868","463.2","166.9","NaN","420.4","15","9","18.95","267.5","15.14","12.87","11.79","10.67","2.08"
"2018-03-18 16:49:00","498494","0","16","15.66","0.3597017","460.7","165.7","NaN","421.2","4","4","17.45","266.8","13.82","11.77","10.71","9.66","1.849"
"2018-03-18 16:50:00","498495","0","15.97","15.56","0.3596735","461","165.8","NaN","419.9","1","1","16.7","266.5","12.8","10.81","9.76","9","1.625"
"2018-03-18 16:51:00","498496","0","15.84","15.46","0.3592612","465.7","167.3","NaN","419.6","9","6","18.95","260.1","14.1","12.17","11.06","10.01","1.975"
"2018-03-18 16:52:00","498497","0","15.88","15.54","0.3592654","461.2","165.7","NaN","420.4","0","0","15.95","261.8","12.6","10.9","9.86","8.89","1.693"
"2018-03-18 16:53:00","498498","0","16.02","15.69","0.3617692","459","166.1","NaN","420.5","0","0","17.45","255.9","13.52","11.44","10.24","9.15","1.953"
"2018-03-18 16:54:00","498499","0","15.97","15.57","0.3618255","449.7","162.7","NaN","419.8","1","1","15.95","253.1","13.34","11.25","10.27","9.26","1.455"
"2018-03-18 16:55:00","498500","0","15.82","15.43","0.3614267","449.4","162.4","NaN","419.8","0","0","15.2","256.2","12.27","9.99","8.86","8.02","1.57"
"2018-03-18 16:56:00","498501","0","15.9","15.56","0.361327","440.5","159.2","NaN","420.4","0","0","15.95","251.2","11.76","10.46","9.51","8.67","1.944"
"2018-03-18 16:57:00","498502","0","16.03","15.7","0.363692","441.6","160.6","NaN","420.2","11","5","17.45","249.2","12.71","10.82","9.64","8.74","1.883"
"2018-03-18 16:58:00","498503","0","16.05","15.71","0.3640127","431.3","157","NaN","418.6","17","6","18.95","259.7","12.96","11.37","10.42","9.29","2.483"
"2018-03-18 16:59:00","498504","0","15.93","15.6","0.362845","398.7","144.7","NaN","418.4","0","0","15.95","259","12.24","10.85","9.62","8.46","1.505"
"2018-03-18 17:00:00","498505","0","15.79","15.43","0.3630508","387.5","140.7","NaN","417.1","0","0","15.95","258.4","12.49","10.64","9.5","8.41","1.99"
"2018-03-18 17:01:00","498506","0","15.78","15.5","0.362372","374.5","135.7","NaN","417.3","0","0","15.95","267.5","10.22","8.84","7.975","7.062","1.875"
"2018-03-18 17:02:00","498507","0","15.68","15.34","0.3639431","366","133.2","NaN","414.6","0","0","16.7","268.9","12.9","11.26","10.39","9.37","1.773"
"2018-03-18 17:03:00","498508","0","15.65","15.33","0.3627952","364.6","132.3","NaN","414.9","0","0","14.45","263.3","11.32","9.2","8.19","7.325","1.369"
"2018-03-18 17:04:00","498509","0","15.8","15.47","0.3662028","396.9","145.3","NaN","415.8","11","4","16.7","257.5","12.56","10.74","9.6","8.41","2.11"
"2018-03-18 17:05:00","498510","0","15.94","15.58","0.3675293","408.9","150.3","NaN","416.5","0","0","16.7","259.7","12.27","10.19","9.06","8.25","1.885"
"2018-03-18 17:06:00","498511","0","15.97","15.62","0.3673139","411.2","151","NaN","417.3","0","0","14.45","264.8","10.92","9.27","8.42","7.662","1.73"
"2018-03-18 17:07:00","498512","0","16.08","15.73","0.3697734","409.8","151.6","NaN","416.6","3","3","15.95","268.8","13.75","12","11.07","9.95","1.355"
"2018-03-18 17:08:00","498513","0","15.81","15.43","0.3705438","410.6","152.2","NaN","414.9","0","0","18.2","266.6","12.81","10.75","9.44","8.35","2.311"
"2018-03-18 17:09:00","498514","0","15.8","15.45","0.3685028","404.2","148.9","NaN","415.5","1","1","16.7","263.6","12.32","10.51","9.19","8.09","1.861"
